Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);PhotoID;X;Y
IA;220010002;Raasepori;Domargård I;KM;21917;145;6663430;3312339;25;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;;;;;;;Fragmentti, reiän ympärillä leveä painanne.;KM 21917_145;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;21917;146;6663430;3312339;25;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;;;;;;;Fragmentti, pallomainen;KM 21917_146;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;21634;1800;6663430;3312339;25;Clay artefacts;Saviesine;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;;;150;73;;;Valinmuotti tai suulake, pajatoimintaan liittyvä juttu? Pyöreä putkiosa, jossa reiän halk. 25 mm, toinen pää avoin, toisessa päässä litteä, lapiomainen osa, joka katkennut.;KM 21634_1800;23,62884517;60,03980989
IA;220010002;Raasepori;Domargård I;KM;21634;9;6663430;3312339;25;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;1;FALSE;;;;;;;2 kpl, fragment.;KM 21634_9;23,62884517;60,03980989
IA;220010032;Raasepori;Östergård;KM;21238;266;6664993;3313872;15;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;47;31;;;;;Fragmentti;KM 21238_266;23,65488633;60,05451305
IA;220010032;Raasepori;Östergård;KM;21238;266;6664993;3313872;15;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;47;31;;;;;Fragmentti;KM 21238_266;23,65488633;60,05451305
IA;400010150;Laitila;Vainionmäki;KM;22964;24;6760640;3211195;18;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;paloja;KM 22964_24;21,6802803;60,84999126
IA;400010150;Laitila;Vainionmäki;KM;22964;24;6760640;3211195;18;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;paloja;KM 22964_24;21,6802803;60,84999126
IA;418010011;Lempäälä;Sarapistonmäki;KM;22912;76;6807088;3325903;85;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pullea, puolikas (osista liimattu);KM 22912_76;23,74416463;61,33307968
IA;418010011;Lempäälä;Sarapistonmäki;KM;22912;76;6807088;3325903;85;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pullea, puolikas (osista liimattu);KM 22912_76;23,74416463;61,33307968
IA;491010006;Mikkeli;Närepelto;KM;19158;2;6844160;3518020;90;Clay artefacts;Värttinänpyörä;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;35;20;;;;;Pullea;KM 19158_2;27,33738995;61,70434228
IA;491010006;Mikkeli;Närepelto;KM;19158;2;6844160;3518020;90;Clay artefacts;Värttinänpyörä;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;35;20;;;;;Pullea;KM 19158_2;27,33738995;61,70434228
IA;503010005;Mynämäki;Franttilannummi - Junttilannummi;KM;24486;29;6739718;3226641;15;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieniä fragmentteja 2 kpl;KM 24486_29;21,99262412;60,67387324
IA;503010005;Mynämäki;Franttilannummi - Junttilannummi;KM;24486;29;6739718;3226641;15;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieniä fragmentteja 2 kpl;KM 24486_29;21,99262412;60,67387324
IA;635010007;Pälkäne;Hylli;KM;14545;332;6808585;3354091;90;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;2;FALSE;;;;;;;Saviesineen katkelma, mahdollisesti koristeltu savikiekko, jossa pyöreitä painanteita;KM 14545_332;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;269;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;;;;;;;Fragmentti, jossa sisällä näkyy kuviota.;KM 14545_269;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;68;6808585;3354091;90;Clay artefacts;Rautasaostuma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;;;;;;;"""juurihelmi"", ei hiekkakiveä kuten luettelossa";KM 14545_68;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;305;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;;;;;;;Mahd kupurasoljesta???;KM 14545_305;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;68;6808585;3354091;90;Clay artefacts;Rautasaostuma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;;;;;;;"""juurihelmi""";KM 14545_68;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;327;6808585;3354091;90;Clay artefacts;Järvimalmia / saostuma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Pieni järvimalmikiekko tai saostuma;KM 14545_327;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;339;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;2;FALSE;;;;;;;;KM 14545_339;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;433;6808585;3354091;90;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;FALSE;;;;;;;"Pallomainen, Luettelossa: ""Palkeensuun suojus, E.S.:n olettamus.""";KM 14545_433;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;213;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Kupurasoljen valinmuotin katkelma, C-D;KM 14545_213;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;215;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Mahd. rannerenkaan;KM 14545_215;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;189;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;;KM 14545_189;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;191;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Kaikki Hyllin muotit melko kevyitä, niissä sekoitteena hiekkaa ja koska ovat melko huokoisia, sekoitteena ollut ilmeisesti myös jotakin orgaanista.;KM 14545_191;24,26885848;61,35808858
IA;635010007;Pälkäne;Hylli;KM;14545;306;6808585;3354091;90;Clay artefacts;Valinmuotin katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Hevosenkenkäsoljen muotti, tappien kohdat erottuvat. Luettelossa pohdittu olisiko rannerenkaan vai hevosenkenkäsoljen muotti.;KM 14545_306;24,26885848;61,35808858
IA;680010003;Raisio;Käärmekallio;KM;15399;4;6716986;3235627;20;Clay artefacts;Savikiekon katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;66;38;;"kivilaji; hopeasormus, kangaspuiden paino, savitiivistettä";KM 15399_4;22,1868277;60,47661837
IA;680010003;Raisio;Käärmekallio;KM;15399;4;6716986;3235627;20;Clay artefacts;Savikiekon katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;66;38;;"kivilaji; hopeasormus, kangaspuiden paino, savitiivistettä";KM 15399_4;22,1868277;60,47661837
IA;680010008;Raisio;Tuomala;KM;19000;1121;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Ruutulöytö. Koristellun savikiekon fragmentti. Koristeluna neljän painanteen muodsotama kuvio, painanteista kolme jäljellä. Tiivisteenä luetteloitu kiekon kpl myös nrolla 2321, se omalla rivillä;KM 19000_1121;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10612;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10612;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2321;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_2321;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11051;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11051;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11054;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11054;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11125;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11125;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10666;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10666;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10661;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10661;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10597;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10597;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10631;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieniä fragm. Ei kuvattu. Sama juttu palan 10649 kanssa.;KM 19000_10631;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;9285;6718440;3235246;17;Clay artefacts;Saviesineen katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni, kummallinen, ei reikää joten ei helmi;KM 19000_9285;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10600;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10600;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10603;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10603;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10598;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Savenpalojen joukossa ainakin yksi fragmentti savikiekosta;KM 19000_10598;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10603;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10603;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10597;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10597;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10064;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Ainakin kolme savikiekon katkelmaa tiivisteeksi luetteloitujen savenpalojen joukossa. Yksi paloista iso.;KM 19000_10064;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10633;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja 3 kpl.;KM 19000_10633;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10600;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10600;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10631;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieniä fragm. Ei kuvattu. Sama juttu palan 10649 kanssa.;KM 19000_10631;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11054;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11054;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10633;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja 3 kpl.;KM 19000_10633;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10612;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10612;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;9285;6718440;3235246;17;Clay artefacts;Saviesineen katkelma;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pieni, kummallinen, ei reikää joten ei helmi;KM 19000_9285;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11125;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11125;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;1121;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Ruutulöytö. Koristellun savikiekon fragmentti. Koristeluna neljän painanteen muodsotama kuvio, painanteista kolme jäljellä. Tiivisteenä luetteloitu kiekon kpl myös nrolla 2321, se omalla rivillä;KM 19000_1121;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10666;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10666;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10603;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_10603;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10661;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10661;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10064;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Ainakin kolme savikiekon katkelmaa tiivisteeksi luetteloitujen savenpalojen joukossa. Yksi paloista iso.;KM 19000_10064;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;1079;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Savenpalojen joukossa todennäköisesti savikiekon katkelma.;KM 19000_1079;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10598;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Savenpalojen joukossa ainakin yksi fragmentti savikiekosta;KM 19000_10598;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;2321;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_2321;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;10603;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti;KM 19000_10603;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;1079;6718440;3235246;17;Clay artefacts;"Savikiekko; fragmentti";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Savenpalojen joukossa todennäköisesti savikiekon katkelma.;KM 19000_1079;22,17799026;60,48937197
IA;680010008;Raisio;Tuomala;KM;19000;11051;6718440;3235246;17;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentteja;KM 19000_11051;22,17799026;60,48937197
IA;734010033;Salo;Vanutehtaanmäki (1-4);KM;20081;66;6705195;3287208;21;Clay artefacts;"Savikiekko; pallomainen";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Kangaspuun paino, pallomainen;KM 20081_66;23,13507303;60,40156451
IA;734010033;Salo;Vanutehtaanmäki (1-4);KM;20081;66;6705195;3287208;21;Clay artefacts;"Savikiekko; pallomainen";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;1;TRUE;;;;;;;Kangaspuun paino, pallomainen;KM 20081_66;23,13507303;60,40156451
IA;777010027;Suomussalmi;Kellolaisten Tuli;KM;14505;5;7237822;3614945;199;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;palanut;KM 14505_5;29,45323205;65,21632654
IA;781010049;Sysmä;Siivolanpelto;KM;17378;13;6823880;3440670;87;Clay artefacts;"Savikiekko; katkelma";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;;KM 17378_13;25,88203935;61,51819355
IA;781010049;Sysmä;Siivolanpelto;KM;17378;13;6823880;3440670;87;Clay artefacts;"Savikiekko; katkelma";FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;;KM 17378_13;25,88203935;61,51819355
IA;82010008;Hattula;Yli-Moijala;KM;14107;7;6774375;3353772;87;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Kaksi palaa hyvin todennäköisesti savikiekosta, toisessa kaareutuva pinta.;KM 14107_7;24,289407;61,05131434
IA;82010036;Hattula;Myllymäki;KM;19704;724;6788235;3356340;82,5;Clay artefacts;Savikiekko;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelmallinen;KM 19704_724;24,32641264;61,17650652
